"Hey {{Name}}, {{Name}} here, working here as a sales executive, I would love to have a chat with you regarding your recent needs for an Engineering team, our Ex-Google Engineers can surely pull this off for you guys. ",1
Here is the list of the top items we need to work on to improve the position and reporting for the {{Company}}. My underlying goal is to create the position managers and reports the represent all the risk held by the desk and estimates with great accuracy. Let's try and schedule a meeting for this week to go over the items. ,0
Please let me know what time and day works the best for you so we can schedule the meeting and have a chat,1
That sounds like a good idea. I guess you will be taking the day off?,0
I don't know if you got these.,0
"No, not at all. I am sorry you felt that way. We just spoke about you in our pipeline and I wanted to get you on one-on-one call as you will be able to finalize how to get the ball rolling. Let me know of your availabilty this week and I will put that on my calendar. ",1
oh - I invited your friend for the meeting. was I not supposed to do that?,0
"Hope you're having a great week, Just checking in for the upcoming opportunities for a mutually beneficial partnership. Please let me know if you have anything we can potentially partner up on. If there is nothing on the horizon, I will follow up with you mid {{Month}}",1
We are reviewing your proposal. We will send you a response by this evening. ,0
Please forward your verification via email and feel free to call if you have anyquestion,0
We would love to jump on a quick call to discuss more and also share our thoughts on this {{Program}}. How does {{Time}} work for you?,1
A suggestion for your Friday night meeting... hope to see you there.,0
Here's the file I showed you,0
"Awesome, thanks!",1
"I tried to call you.  I need Brandi's Work #, Home #, and Social Security #.",0
"yeah I mentioned that you are looking to rotate.  I would give him a call
",0
Please review and make any final changes.,0
"Hi {{Name}}, Thanks for the follow-up – have you thought about using a team to help you fundraise? We have a fundraising acquisition service that essentially works by creating pitches, collateral, and email templates all-around your positioning, then having a research team collect and mine data from qualified investors in your target market, then contacting those investors and following up to corral a cohort to fund your round. See more information attached. We've successfully helped companies raise millions so this is a possible avenue if you're interested in fundraising augmentation.

If of interest, let me know and we can discuss it further?

Cheers,
",1
please keep you eyes open for similar initiatives in other markets.,0
"Shadow Program
 
Our ShadowProgram pairs our ex-Google verified team of full-stack, back-end, and/or mobile engineers with your engineering team to double current engineering velocity; each of your engineer's ""Shadow"" will enable a 2-fold increase in storyboard tracker points delivered per sprint after the ShadowProgram is initiated within 30-days.
 
 
1-to-1: Our engineers pair up 1-to-1 with your engineers, so each engineer on your team has a Punch Shadow that's doubling output, your engineer's ""Shadow"" is often working on the same feature or deliverable
Team-to-team: We split responsibilities by team, where we take certain features or milestones as well as your team members, and double overall output, often splitting up segments of work
 
{{Add PDF_Document}}
",1
"Sure, I'll give you a holler next {{Week/Month}}",1
"I do not know if you are the right person to contact regarding this information, but if you can provide any insight I would greatly appreciate it.",0
That could be a dealbreaker!,0
How many phone numbers does {{Name}} have?,0
I'm sorry to inform you that your request to annul this reservation does not meet the criteria published in the Policies and Procedures posted on the OASIS.,0
"Hey {{Name}}, Thanks for the reply, and i'd be happy to tell you more about Punch. I've included my availabilty for Monday for a time to chat below. Pleasea check the time that works best for you. In the meantime, would you mind telling me more about the kind of projects you could use some help with? Since Punch is a full service agency, a bit more detail will help me best prepared for our call. Looking forward to speaking with you!",1
"MVP Demo: 

We are a team of former Google Engineers and Designers with highly successful apps currently in the app store with high customer satisfaction, excellent UX, and five-star ratings. Our app, Cinemarun, takes advantage of Apple’s rich multi-channel ecosystem to deliver an app experience for phones, watches, and TV.

Check out our work here: http://www.punch.cool/clients/

{{Add Apple Gif}}

Scenario 2:

We would like to discuss the possibility of building your App to Beta Program, that gets you from Point A to B in just a matter of 90-Days, which can help {{Company}} achieve future rounds of funding and retain more and new customers

{{Add Packman Image}}
",1
Now we know the difference!,0
It was great talking to you today. As discussed Pleasae find the attached {{Program}} and work samples based on this project. Let's schedule a call for to go over the details.,1
Please provide this list to us when you come to {{Place}} to save your files.,0
We were thinking to schedule the meeting at {{Time}} - how does this sound to you?,0
"Hi {{Name}}, Great chatting with you yesterday. Your project sounds very interesting, and we're looking forward to partnering with you to get it shipped! As promised, I've included our case studies so you can get a more in-depth view of your design and engineering philosophy and vision.

As for the next steps, I've cc'd {{Name}} here. @{{Name}} - {{Name}} is looking for support building out a cross-platform desktop app to extract and parse out complex formulas from excel files, convert them into a tree, and export that as a JSON object for further sharing and processing. You can see some mockups in the attachments to John's previous email.

I've included availability below for times that {{Name}} and I are available to start digging into specifics with you, so we can build out a v1 feature set, and start coming up with a timeline. I know we're aiming for an {{Month}} release, so I'd like to get started ASAP to ensure we have enough time for QA before release.

Cheers,
",1
"Hope your week is off to a good start. We are still waiting for your NDA. There seems to be some confusion ove the information we sent you in order to populate the contact details section in the NDA. However, if you like, you can send us the standard copy of the NDA via email and we'll fill out the relevant details as well as have it signed using docusign",1
are we scheduling a meeting tonight?,0
"Hi {{Name}} and {{Name}},
 
Happy {{Day}}. We are currently working on the proposal but wanted to share some quick references of our current and past customers. Feel free to reach out to them for any questions about us.
 
- {{Name}}, CEO at {{Company_Name}} 
 
{{Company_Name}} enables one-click checkout across the Web. E-commerce companies using {{Company_Name}} can reduce cart abandonment via one-click checkout, while customers save valuable time by entering their shipping and payment information just once.
 
- {{Name}}, CEO at {{Company_Name}}
 
My {{Company_Name}} is a full-service credit repair agency helping clients across the {{Country_Name}} qualify for a mortgage, auto, and other types of financing. They address every aspect of the credit report in an effort to help their clients qualify for the best loan programs and interest rates possible.
 
- {{Name}}, Filmmaker, and Founder at {{Company_Name}} 
 
{{Company_Name}} develops the creatives and goes in the field to produce films that will deeply connect with an audience and compel them to action. They conduct ethnographic research, meticulously select each character, and craft every plot point to build an authentic story, one that leverages the latest research in neuroscience and psychology, and makes a real difference for you and your mission.
 
 I have also attached some of our other work here for your review as well.
 
Happy to provide more details here or some other work samples as well if you would like.
 
I will follow up again tomorrow with our proposal and will look forward to a quick sync-up afterward. Do you have any slots available on {{Day}} to {{Day}} morning {{City}} time?
 
Thanks,
-------------------------------
Hi {{Name}} 
If can send the proposal through first so can peruse and can set a time to discuss 
Thanks
 
--------------------------------
Hi {{Name}},
 
Thank you for giving us the opportunity and we have included a few other work samples at the very end after the timeline and cost estimates. Please find below the link for the proposal:
 
I would love to walk you through the proposal and answer any questions you may have. Let me know about your availability and I will share the invites.
 
Thanks,
------------------------------
Hi Guys,
 
Did you get a chance to review the proposal?
 
I would love to know your thoughts or feedback as it will help me establish the next steps. Folks at {{Company_Name}} are thrilled with the possibility of moving forward and forging a long-lasting, mutually beneficial relationship with you and your team.
 
Do you have any availability early next week for a quick call? 
 
Thanks,
—--------------------------
Hi {{Name}} and {{Name}},
 
I hope you had a great long weekend. We never heard back and I wanted to ask if this project is still something on your to-do list? 
 
If yes, I would love to jump on a quick call to discuss the next steps. If you have concerns or hesitation, feel free to share them with us as we are looking forward to working together.
 
Best,
 
{{Name}}
 
—--------------------------------------
 
Hi {{Name}},
 
just travelling. speak in a few days {{Name}}
 
—-------------------------------------
 
Hi {{Name}},
 
This project sounds like the perfect opportunity for us to work together that will allow us to build a long-term, sustainable relationship with you.
 
Let me know when you will be back and I will love to arrange a quick sync-up call with you to determine the next steps. Early Mornings Sydney Time works best for us and I will share the invites once you confirm.
 
Feel free to reach out with any questions or concerns.
 
Thanks,
 
{{Name}}
—---------------------------------
 
Hi {{Name}},
 
Are you guys back? I was wondering about the next steps here and see if you are available to jump on a quick call?
 
I can share some available slots for tomorrow or later this week.
 
Thanks,
 
{{Name}}",1
"At your request, your meeting has been canceled and rescheduled to {{Time}}. How does this work for you?  ",0
"This is not about Company, but about our future.  Please read ""reply 
",0
Let me know if you can pull this info together.,0
"Hey, I just got your msg from Friday.  I left at around {{Time}}. How was your weekend?  Did you make it to {{Day}}? Talk to you later.",0
What do you want for {{Name}}?,0
I need your dues by {{Day}}!,0
"Hi {{Name}}, Great chatting with you yesterday. Your project sounds very interesting, and we're looking forward to partnering with you to get it shipped! As promised, I've included our case studies so you can get a more in-depth view of your design and engineering philosophy and vision.

As for the next steps, I've cc'd {{Name}} here. @{{Name}} - {{Name}} is looking for support building out a cross-platform desktop app to extract and parse out complex formulas from excel files, convert them into a tree, and export that as a JSON object for further sharing and processing. You can see some mockups in the attachments to John's previous email.

I've included availability below for times that {{Name}} and I are available to start digging into specifics with you, so we can build out a v1 feature set, and start coming up with a timeline. I know we're aiming for an {{Month}} release, so I'd like to get started ASAP to ensure we have enough time for QA before release.

Cheers,
",1
"Hi {{Name}}. We recently completed a PDF document showcasing more of our project work: {{Link}}. The PDF highlights a combination of our engineering, design and growth services for a broad range of companies, some of them similar to {{Company}}. After taking a few minutes to review, can we jump on a quick call to rekindle the discussion? I can talk anytime later today or tomorrow. Cheers {{Sender_Name}}",1
"It has been quite a while since we communicated and discussed your company's goals and mission, I’ve noticed that {{Company}} is looking for {{Job Post}}  and thought of checking back in with you and enlightening you with the awesome work we do as a digital and creative agency. ",1
Please rebook this meeting at {{Time}},0
Are you in on the meeting tonight?,0
The engineering team will be presenting another team. ,0
"Hi {{Name}}, Hope you are doing great. Just circling back after our previous conversation as we haven't heard back from you.  How about quick sync up this week to discuss where you are currently with {{Project}} Also, sharing our portfolio and services document for your reference: {{Punch_Portfolio}} Please have a look at your leisure as I’m sure we can be of help. We look forward to partnering up and working towards our mutual benefit. Best, {{Sender_Name}}. You can also choose a suitable slot from calendly ",1
"The meeting was held this morning with the same end result which is ‘hold’; primarily because one customer's implementation schedule was pushed out a quarter due to them having infra challenges.  This buys us a little breathing room but I am impressed with them it is only a short stay and we need to address this both in the intermediate-term and how it can be an option for any future… bottlenecks. I appreciate the check-in, for now, we have to wait and see.",1
"Hi {{Name}}, This is {{Name}} customer Success at Punch. Do you know according to stats, 85% adults consume content on multiple devices at the same time? I Would love to discuss the prospect of how we can help in fully optimizing your brand design to add value to {{Company}}. ",1
"Below you will find the membership information you requested.
",0
Please try to let me know ASAP whether you can complete this project,0
Sorry for any inconvenience but tomorrow's meeting with {{Name}} has been canceledd.  .,0
"yep, he's good to go.",0
Below is the list of questions that I had regarding the {{Project}}:,0
"Please send me $110 for dues by the week 3 games (9/17).  If I do not have 
your money by this time you will forfeit our services until I receive.",0
"Hi {{Name}}, Hope you're doing well. Would love to know what you and your team thought of all the PDFs {{Name}} sent over in the post-call email relating to Punch's design, branding, and UX expertise. If you have any questions or confusion, feel free to reach out.  We are looking forward to the SOW call this week so we can come up with recommendations as to how we can go about revamping the UX of your entire website.",1
"We are all set on our side. I have attached a copy of the contract for this arrangement for your review. Let me know if you will have any questions or would need any change. Also, I would love to introduce you to our team tomorrow. As discussed, I'm sharing the invites accordingly. ",1
"Hi {{Name}}, I appreciate your follow up and i would like to get your feedback. Can I ask what areas could i have improved? We'd love to work together with {{Company}} down the road. This is an excitement project and something we'd love to  be a part of! Cheers {{Sender_Name}}",1
This note is authorization to make following changes,0
"Hey {{Name}}, Thanks for your interest in Punch.  We have helped dozens of established companies and even start-ups with their business growth, marketing, design, branding, engineering and demand generation projects. We can collaborate with your team at {{Company}} on any or all of these business improvement programs, to boost your image, market share and bottom line. It doesn't matter what stage you're currently at in terms of development or marketing. We can always jump in and take it on, and move things forward at the right pace for your current needs. Attached is our portfolio and details on our services for you to get a better idea about Punch. Do you have 5 minutes at {{Proposed_time_and_date}} to discuss your needs in greater detail? Best regards {{Sender_Name}}",1
We missed you during the weekly check-in yesterday. We're looking forward to scheduling another meeting this week to catch up on the new scope of work as well as any feedback on the scope that's already been delivered. Let me know what day and time work the best for you during this week. ,1
"Did they write an article about us?
",0
"Increasing Closing Rate 30% in 30 Days

We would like to discuss with you a 30 Day Closing Power Test to increase your closing rate by 30% in 30 Days. Our experienced B2B Sales team approach focuses on research & analysis, lead generation, etc to close (meetings and/or appointments, and/or deals).

Please see more about our process and team here; http://www.punch.cool/services/sales/",1
"Hi Gaurav, Thanks for reaching out. I have attached our B2B Growth Method. Our B2B Growth Method is a highly specialized program with the following features.
Lead generation based on your target market ( includes features like - Target industry, Company Size, Geographical Location and target prospects i.e CEO's, Co-founders or individuals in specific department).
Writing scripts for the email campaign ( We like to call them invitations to do business - The aim is to get your value proposition across effectively).
Complementary animations to increase the engagements (These are embedded in the email body).
Deploying Spamfix technology to ensure every email lands in prospects Inbox and not the spam folder.
Three Mailboxes from your domain to book new appointments every week.
Weekly Sync Up to monitor the campaign performance.
Building a sales pipeline for you.
I have also attached a case study of Xfinity for your reference.
 
Please let me know if you have any questions.
 
Thanks,
",1
"Hi {{Name}}, No worries at all. It's great to hear from you again! I'm gonna go ahead and send you the calendar invitation for the proposed time and date. Meanwhile if you have any questions or concerns in mind, do let me know, Looking forward. Cheers! {{Sender_Name}}",1
Please take a look at what we've sent you and let me know if i can help answer any questions. we specialize in {{Services}} and I'd love to set up a time to chat when you're available. ,1
"Hey {{Name}}, This is {{Name}}, I saw you on {{Platform}} looking for {{Job_Type}} and I would love to discuss with you how consistent design can increase revenue and recognition. ",1
Please let me know whether or not you will be there. Please try to be there by {{Time}},0
"To update your registration options, click the following link or paste the string into the address bar of your web browser:",0
"Please give me a call, i need to discuss something with you",0
"Hey {{Name}},
We have two candidates in the loop who we can introduce you to. I'll be sending over their resumes & code test results.
The next steps would be setting up an interview call with the candidate and yourself so you can have the final round of
the interview process.
Thanks,
—-------------
 
Sounds good
—------------
 
Hey {{Name}},
 
We have a candidate in the loop and more in the pipeline for Salesforce Lightning Developer.
 
We have an interview scheduled with them
—----------
 
Hi {{Name}} – just caught this.
 
I would be happy to join the interview but let’s chat about the process first.
 
When were you planning to do this?
—---------
 
Hi {{Name}},
 
This is a Consultant level role. Must have strong client-facing experience and be able to independently work with end-
clients.
 
Excellent communication skills and ability to engage with multiple levels of an organization
 
Let me know if you have anyone like this:  Salesforce Custom Developer (US)
",1
Please find below the proposal for the {{Project}} by Punch. We would love to get the ball rolling here if it will allow us to explore many other opportunities. We would love to jump on a quick call to walk you through it and answer any questions you may have. Are you available later this week for a quick call?,1
What's the latest on the trading division sale?,0
we will make it but won't be there till around {{Time}},0
"Hey {{Name}}, Thanks for your interest in Punch.  We have helped dozens of established companies and even start-ups with their business growth, marketing, design, branding, engineering and demand generation projects. We can collaborate with your team at {{Company}} on any or all of these business improvement programs, to boost your image, market share and bottom line. It doesn't matter what stage you're currently at in terms of development or marketing. We can always jump in and take it on, and move things forward at the right pace for your current needs. Attached is our portfolio and details on our services for you to get a better idea about Punch. Do you have 5 minutes at {{Proposed_time_and_date}} to discuss your needs in greater detail? Best regards {{Sender_Name}}",1
Hey i think that it will be probably be today sometime,0
Happy {{Event}}! Hope you had a great time over the holidays. Just checking in to see if you're back at work yet and when we can start getting back on our weekly sync-ups to continue with the progress. Looking forward to hearing from you. ,1
Why are the {{stats}} so low on the list? Are they mapped differently? Please let me know about this issue at your earliest convenience!,0
Who do you want me to invite and for what time?,0
"Do we have any more interviews because I am going to attend a meeting
",0
Do you have any information on sales data?,0
"Hi Bilal,

I found your company on Indeed, on the Web, and love the direction of your company.

We're an ex-Google team in Silicon Valley who have executed projects for Airware, Cape, Vantage Robotics, The league, and over 100 other companies. Our RapidResponse program puts our engineers on your project within 72 hours, thus as much as increasing productivity by 200% within 30-days of joining the project; all of our team members have been verified by our ex-Google core team of engineers in San Francisco, California, and are ready to join your project today.

Our team specializes in four key areas of development, including –

1. Full-stack engineering

2. Back-end engineering

3. Data science

4. Mobile engineering

You can explore our engineering work: 
Punch Engineering Services 

I'd like to discuss a 90-day pilot of our RapidResponse program, once again our ex-Google, the verified engineering team can get started on your project in as little as 72 hours' notice. 

How's your calendar any morning this week for a call?
 
 
—-----------------------------------
 
Hi Ehsan,
 
Please use my calendar to set up a time; 
 
Some of the companies you have done work for
Some of the projects in Fintech
Your process and pricing.
 
Thanks
Bilal
 
—------------------------------------
 
Hi Bilal,
 
As per our prior conversation, find attached the following documents along with the email:
Experts in Fintech
Numin Case Study
Punch Rate Card 
Also, feel free to take a look at the profile of our 
 
If there is anything else you need from our side or have any questions, do not hesitate to reach out.
 
Cheers 
 
—--------------------------------
 
Hi Bilal,
 
Following up on our previous conversation to know if you have any questions or concerns. 
 
Feel free to reach out 
 
Cheers 
 
—-------------------------
 
Hi Ehsan,
 
We do not have any follow-up, thanks for providing the info. We will be in touch in the future if we need assistance.
 
thanks
Bilal
",1
I just refaxed. Please confirm receipt ,0
Do you think that is he the right target to pursue?,0
"Wanted to send you my contact info as we all drift off in new directions.
",0
Please click on the attached link to launch your invitation.,0
"{{Name}}, I understand that you're not interested at the moment. If {{Selected Sequence}} analysis is something that you're not interested in at this moment, our entire core services are as follows:

? Engineering: {{Link}}
? Design: {{Link}}
? Growth: {{Link}}

Just sharing our portfolio and services document for your future reference, in case a need arises. {{Punch_Portfolio}} Please have a look at your leisure as I’m sure we can be of help. Looking forward to mutually collaborating with you in the near future.

Cheers,
",1
Please let me know what time and day works the best for you so we can get back on the call so we can disucss the {{Services}} further.,1
I'm in - who should we invite?,0
"Google Cloud Computing

This is Punch, we’re an ex-Google GCP Certified team of platform engineers. We’ve successfully launched GCP platforms for many successful companies including Numin and KonMari Media. Numin is one of the examples where we helped it autoscale 400 GCE spot instances based on financial backtest CPU requirements.

{{Add Numin GCP Image}}
",1
"Hope you're doing great. Just circling back after our previous conversation as we haven't heard back from you. How about a quick sync up this week to discuss where you are currently with your design requirements. Also sharing our portfolio and services document for your reference, Please have a look at your leisure as I'm sure we can be of help. We look forward to partner up and work towards our mutual benefit. ",1
"Hi {{Name}}, Thanks for reaching out. I've included some information about the services we offer, along with the couple of our growth/marketing case studies. In addition, my availability is included below for the times you said work best for you.  in the meantime, I'd appreciate if you could give me a quick overview of what kind of support you're looking for at {{Company}}? Cheers, ",1
"Hi {{Name}}, Just a quick follow up here about the NDA template as our team is very eager to take a look at what you have shown us on the intro call. They want to meet and greet to learn more about your expectations and dive deeper into the details. One you share the NDA with us, I will have it executed Via DocuSign right away. Thanks ",1
"Hi {{Name}}, Just a quick follow up here about the NDA template as our team is very eager to take a look at what you have shown us on the intro call. They want to meet and greet to learn more about your expectations and dive deeper into the details. One you share the NDA with us, I will have it executed Via DocuSign right away. Thanks ",1
"Here are the travel arrangements you asked for.
",0
"Hi {{Name}}, No worries at all. It's great to hear from you again! I'm gonna go ahead and send you the calendar invitation for the proposed time and date. Meanwhile if you have any questions or concerns in mind, do let me know, Looking forward. Cheers! {{Sender_Name}}",1
"I hope all is going well with you. It's been long time since our last conversation. I thought it would be a good time to check-in with you again. In my previous email, i shared some case studies for your review. What did you think about them? Please let me know if now  is the good time to resume our conversation from where we left off. If not, what would be the best time to reconnect in order to get the ball rolling again. ",1
"Saving a cost and time is every company's dream , that is why we're introducing a sales app that can change things for better and can certainly save a cost for most of companies in terms of hiring a sales rep, training them etc.",1
"Hi {{Name}}, attaching a proposal for our team to work on the spam fix, this would include validating/fixing all DNS settings, soliciting any blacklist sites for removal, warming up all the mailboxes, reviewing email volume and employing sender limits, reviewing all scripts and suggest lines for spam triggers, and fixing other various issues like email to text ratio that can be a spam trigger. the first month there will be a team to do all the above, then we'll continue the email warming and fixes as needed throughout the remainder of the year. With respect to photography, I'm also excited about discussing photos in a specific pose from your photographer so we can use machine learning to automatically generate fashion videos for every product. 
------------------------------------
That’s amazing! Thank you, Verdi. 

{{Name}}, head of lead gen, and {{Name}}, who’s working on marketing automation to follow up. We will review the plan and revert shortly. For the photography -  we are building a team in both {{City}} and {{City}}. Let me know when you have time to go to {{City}} and visit so we can narrow down the specifics of photography. 
-----------------------------------
Hi {{Name}},
We would love to schedule a call with you. When is the best time? Afternoon PST time might work for us.
Looking forward to speaking with you.
",1
let me know what time works best for you?,0
"Thanks for the call. I wanted to share some  work samples and case studies with you about some capabilities across design and development. We worked with {{Number}} clients across various industries to improve customer retention, engagement and app growth with exceptional user experience and we can do the same for your product. Let's sync up again depending upon your availability and we can start working on putting together a proposal in the meantime. ",1
Let's get back in the phone to discuss this further and how Punch can help {{Company}} in more promising way this time around. ,1
Please find the interview packet for the above-referenced candidate.  ,0
"Your DynegyDirect access has been completed.
",0
"{{Name}}, 
 
I'm happy we have the call scheduled next week to showcase our marketing tech. In the meantime, looping in {{Name}} to send over UI/UX and graphic work samples.
 
Sherry, some of the {{Project}} and {{Project}} work would be good, maybe {{Project}} and anything else you see fit.
 
Also {{Name}} the team has added you to the Spamfix calls now.
 
Looking forward,
—-------------------------
 
Hi {{Name}},
 
We take an agile approach incorporating metrics and A-B testing into our approach, including customer retention, average order size, and cart abandonment KPIs to decrease cart abandonment against the control group.
 
I am sharing some of their case studies below:
 
{{Name}} mentioned your interest in the lookbook and that would a great opportunity for us to impress you with our design skills and capabilities. I have attached below a couple of iterations of the lookbook we did years ago and but our work for you would include a lot of innovation and brand new techniques to provide a better experience to the users.
 
Let me know about your availability next week and we would love to hear your thoughts about how you would like to proceed with it.
 
I will share the invites once you confirm.
 
Thanks,
—----------------------
 
Hi {{Name}},
 
Did you get a chance to review these samples?   
 
Our in-depth experience has helped us execute numerous e-commerce projects and our metric reviews are driven by user experience analysis, A-B testing, and strategic positioning to create a comprehensive strategy around growth and retention to increase top-line revenue. I can also connect you with a few of our clients and you can see for yourself why they think so highly of us.
 
We would love to jump on a quick call to learn about your ideas and expectations, we’ll put together a detailed proposal to cover all of your requirements. We can then jump on a call and review the proposal together and then go for the project kickoff.
 
Do you have any availability today in the afternoon or early next week?
 
Thanks,
",1
Please let me know what time and day works the best for you so we can schedule the meeting and have a chat,1
